Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-03-27,3.659792661666871,3.659792661666871,3.659792661666871,3.65979266166687,500,0.0,0,,,,,,,,,,3.6292333602905273
2017-03-28,3.708590400288731,3.757387596473441,3.610996007919311,3.610996007919312,800,0.0,0,-0.013333174378609036,0.986666825621391,,,,,,,,3.658659219741821
2017-03-29,3.757387399673462,3.757387399673462,3.757387399673462,3.757387399673462,2700,0.0,0,0.040540446855409806,1.0266667396294908,,,,,,,,3.727320432662964
2017-03-30,3.6109956491444,3.903779029846192,3.6109956491444,3.903779029846192,3800,0.0,0,0.03896101588711676,1.0666667187829697,,,,,,,,3.727320432662964
2017-03-31,3.903779029846192,3.9330575773313967,3.8549818385097865,3.903779029846192,8000,0.0,0,0.0,1.0666667187829697,,,,,,,,3.678276538848877
2017-04-03,3.757387039571314,3.757387039571314,3.659792661666871,3.65979266166687,1400,0.0,0,-0.0625000458053423,0.9999999999999999,,,,,,,,3.678276538848877
2017-04-04,3.90377921324344,3.90377921324344,3.757387399673462,3.757387399673462,2100,0.0,0,0.026666739629490843,1.0266667396294906,,,,,,,,3.5801897048950195
2017-04-05,3.854982019614572,3.854982019614572,3.7183496447703672,3.757387399673462,1200,0.0,0,0.0,1.0266667396294906,,,,,,,,3.4821019172668457
2017-04-06,3.806184768676757,3.903779154465036,3.806184768676757,3.806184768676758,3200,0.0,0,0.012987047597896595,1.0400001094442362,,,,3.772026613237898,,,,3.531145572662353
2017-04-07,3.903779054268981,3.903779054268981,3.8549818626272914,3.8842601776123047,3100,0.0,0,0.02051277425575182,1.061333396915223,,,,3.772026613237898,,,,3.6292333602905273
2017-04-10,3.8549818626272914,3.903779054268981,3.8549818626272914,3.8842601776123047,1400,0.0,0,0.0,1.061333396915223,,,,3.772026613237898,,,,3.6292333602905273
2017-04-11,3.923495241510181,3.952921661617023,3.727320432662964,3.727320432662964,5000,0.02,0,-0.04040402490386552,1.018451255914956,,,,3.7819586553807114,,,,3.6292333602905273
2017-04-12,3.727320432662964,3.923495241510181,3.727320432662964,3.727320432662964,1600,0.0,0,0.0,1.018451255914956,,,,3.806357161641947,,,,3.678276538848877
2017-04-13,3.727320432662964,3.727320432662964,3.727320432662964,3.727320432662964,600,0.0,0,0.0,1.018451255914956,,,,3.806357161641947,,,,3.6292333602905273
2017-04-17,3.629233156363133,3.874451609713905,3.629233156363133,3.776364088058472,2700,0.0,0,0.013157885478729536,1.0318519209059533,,,,3.791077408990078,,,,3.6292333602905273
2017-04-18,3.6292333602905273,3.6782770069447466,3.6292333602905273,3.6292333602905273,3900,0.0,0,-0.03896094876900191,0.9916499910783403,,,,3.791077408990078,,,,3.6292333602905273
2017-04-19,3.6292333602905273,3.6292333602905273,3.6292333602905273,3.6292333602905273,0,0.0,0,0.0,0.9916499910783403,,,,3.791077408990078,,,,3.678276538848877
2017-04-20,3.629233145168625,3.874451597763012,3.580189501421456,3.727320432662964,3700,0.0,0,0.02702694002696604,1.0184512559149559,,,,3.7665555815192393,,,,3.727320432662964
2017-04-21,3.776364088058472,3.776364088058472,3.776364088058472,3.776364088058472,1100,0.0,0,0.013157885478729536,1.0318519209059531,,,,3.7665555815192393,,,,3.727320432662964
2017-04-24,3.678276538848877,3.678276538848877,3.678276538848877,3.678276538848877,400,0.0,0,-0.02597407107004468,1.0050505257785798,3.7491879940032957,3.929057050168077,3.5693189378385144,3.7665555815192393,,,,3.531145572662353
2017-04-25,3.678276538848877,3.678276538848877,3.678276538848877,3.678276538848877,0,0.0,0,0.0,1.0050505257785798,3.7501121878623964,3.9282983759420875,3.5719259997827053,3.751842371465819,,,,3.5801897048950195
2017-04-26,3.786172816838161,3.786172816838161,3.776364088058472,3.776364088058472,1500,0.0,0,0.026666714199876873,1.0318519209059531,3.7583805918693542,3.924814252390804,3.5919469313479047,3.7273205555676805,,,,3.727320432662964
2017-04-27,3.776364088058472,3.776364088058472,3.776364088058472,3.776364088058472,0,0.0,0,0.0,1.0318519209059531,3.7593294262886046,3.9259478906159795,3.5927109619612296,3.7273205555676805,,,,3.727320432662964
2017-04-28,3.825408228421459,3.8744518756866455,3.825408228421459,3.8744518756866455,1000,0.0,0,0.025974134204470367,1.0586533811787049,3.7578630685806274,3.919769981239674,3.5959561559215807,3.727320688554051,,,,3.776364088058472
2017-05-01,3.80579050825608,3.825407965815459,3.580189512464687,3.776364088058472,2800,0.0,0,-0.025316558515981025,1.0318519209059531,3.7514923214912415,3.8991880280995366,3.6037966148829463,3.727320688554051,,,,3.776364088058472
2017-05-02,3.580189713636308,3.6782770069447466,3.580189713636308,3.6292333602905273,4800,0.0,0,-0.03896094876900191,0.9916499910783401,3.7499643564224243,3.902038620238652,3.5978900926061965,3.727320688554051,3.7665555815192393,,,3.776364088058472
2017-05-03,3.6292333602905273,3.6292333602905273,3.6292333602905273,3.6292333602905273,200,0.0,0,0.0,0.9916499910783401,3.7435566544532777,3.9044806012066773,3.582632707699878,3.727320694075666,3.7665555815192393,,,3.5801897048950195
2017-05-04,3.678276676641896,3.678276676641896,3.62923303439171,3.658659219741821,6200,0.0,0,0.008108009744773659,0.999690298869408,3.7386202454566955,3.9035947767893386,3.5736457141240523,3.727320694075666,3.7665555815192393,,,3.727320432662964
2017-05-05,3.776364076410133,3.776364076410133,3.678276788915795,3.727320432662964,900,0.0,0,0.018766769135166506,1.0184512559149557,3.734677028656006,3.8967157529207253,3.572638304391287,3.727320694075666,3.7665555815192393,,,3.727320432662964
2017-05-08,3.727320432662964,3.727320432662964,3.727320432662964,3.727320432662964,0,0.0,0,0.0,1.0184512559149557,3.726830041408539,3.8734399999744102,3.5802200828426676,3.727320694075666,3.7665555815192393,,,3.6292333602905273
2017-05-09,3.688085266931466,3.688085266931466,3.678276538848877,3.678276538848877,800,0.0,0,-0.013157949443871053,1.0050505257785798,3.7165308594703674,3.845104101376839,3.587957617563896,3.727320694075666,3.7665555815192393,,,3.5801897048950195
2017-05-10,3.678276538848877,3.678276538848877,3.678276538848877,3.678276538848877,0,0.0,0,0.0,1.0050505257785798,3.714078664779663,3.843612857123736,3.5845444724355904,3.727320694075666,3.7665555815192393,,,3.5801897048950195
2017-05-11,3.5801897048950195,3.629233351429495,3.5801897048950195,3.5801897048950195,2000,0.0,0,-0.02666651974583556,0.9782493260873428,3.7067221283912657,3.8486703923130916,3.56477386446944,3.702798739140073,3.7665555815192393,,,3.5801897048950195
2017-05-12,3.5801894368506586,3.5801894368506586,3.4821019172668453,3.4821019172668457,500,0.0,0,-0.027397371567786766,0.951447865814591,3.69446120262146,3.8666730913547154,3.5222493138882047,3.629232996838489,3.717511789441934,,,3.5801897048950195
2017-05-15,3.531145572662354,3.5605719923429144,3.482101929625648,3.531145572662353,6800,0.0,0,0.014084497398629381,0.9648485308055881,3.682200276851654,3.8640945413662844,3.5003060123370235,3.629232996838489,3.717511789441934,,,3.6292333602905273
2017-05-16,3.6586595482830586,3.6586595482830586,3.6292333602905273,3.6292333602905273,800,0.0,0,0.027777894060091013,0.9916499910783402,3.682200276851654,3.8640945413662844,3.5003060123370235,3.629232996838489,3.717511789441934,,,3.6292333602905273
2017-05-17,3.6292333602905273,3.6292333602905273,3.6292333602905273,3.6292333602905273,0,0.0,0,0.0,0.9916499910783402,3.682200276851654,3.8640945413662844,3.5003060123370235,3.629232996838489,3.717511789441934,,,3.5801897048950195
2017-05-18,3.6292333602905273,3.6292333602905273,3.6292333602905273,3.6292333602905273,600,0.0,0,0.0,0.9916499910783402,3.6772959232330322,3.859350524361826,3.4952413221042384,3.604711174964905,3.702798579388513,,,3.6292333602905273
2017-05-19,3.580189258022983,3.678276538848877,3.531145383751512,3.678276538848877,5000,0.0,0,0.01351337147259768,1.00505052577858,3.6723915457725527,3.84863688168981,3.4961462098552953,3.5850935920991556,3.6782768964767456,,,3.6292333602905273
