Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-03-24,51.13999938964844,52.77799987792969,51.00199890136719,52.63199996948242,28236500,0,0.0,,,,,,,,,,63.77799987792969
2017-03-27,52.119998931884766,54.11399841308594,51.95000076293945,54.04399871826172,31154000,0,0.0,0.02682776162026923,1.0268277616202692,,,,,,,,62.20399856567383
2017-03-28,55.40399932861328,56.13600158691406,55.0,55.4900016784668,39938000,0,0.0,0.026756032020192944,1.0543015980894042,,,,,,,,59.09199905395508
2017-03-29,55.667999267578125,55.91999816894531,55.108001708984375,55.47600173950195,18381000,0,0.0,-0.00025229660373715657,1.0540356013768915,,,,,,,,61.66999816894531
2017-03-30,55.608001708984375,56.400001525878906,55.44200134277344,55.58399963378906,20742000,0,0.0,0.0019467497819007917,1.0560875449539875,,,,,,,,61.4379997253418
2017-03-31,55.74599838256836,55.93600082397461,55.26399993896485,55.65999984741211,16473000,0,0.0,0.0013673037946848599,1.0575315374617225,,,,,,,,64.25199890136719
2017-04-03,57.380001068115234,59.79999923706055,56.91600036621094,59.70399856567383,69443000,0,0.0,0.07265538500445645,1.1343668984703588,,,,,,,,65.04399871826172
2017-04-04,59.37799835205078,60.96200180053711,58.90599822998047,60.7400016784668,50673000,0,0.0,0.017352323758573318,1.1540508001536252,,,,,,,,64.62000274658203
2017-04-05,60.40800094604492,60.97600173950195,58.84000015258789,59.0,39404500,0,0.0,-0.028646717655321563,1.1209910327217263,,,,55.98900032043457,,,,64.96199798583984
2017-04-06,59.3759994506836,60.38800048828125,58.81999969482422,59.7400016784668,27603000,0,0.0,0.012542401329945774,1.1350509521413925,,,,56.4630012512207,,,,63.17599868774414
2017-04-07,59.5,60.53799819946289,59.43000030517578,60.507999420166016,22898000,0,0.0,0.01285566990494491,1.1496427925074157,,,,57.98800086975098,,,,63.402000427246094
2017-04-10,61.83000183105469,62.74599838256836,61.742000579833984,62.47800064086914,38322500,0,0.0,0.03255769880976378,1.187072516284688,,,,58.92700004577637,,,,61.22200012207031
2017-04-11,62.67599868774414,62.69400024414063,61.09999847412109,61.742000579833984,28623000,0,0.0,-0.011780147467678637,1.173088626988026,,,,59.0049991607666,,,,62.61199951171875
2017-04-12,61.26800155639648,61.68999862670898,59.26399993896485,59.36800003051758,30253500,0,0.0,-0.03845033408411769,1.1279829773700576,,,,59.0049991607666,,,,62.16600036621094
2017-04-13,59.34000015258789,61.47800064086914,59.060001373291016,60.79999923706055,46423000,0,0.0,0.024120725067491966,1.1551907446480119,,,,59.83099937438965,,,,62.06999969482422
2017-04-17,60.540000915527344,60.79999923706055,59.73600006103516,60.28799819946289,20693500,0,0.0,-0.008421069803000392,1.145462802751551,,,,60.78299903869629,,,,60.77199935913086
2017-04-18,59.93999862670898,60.167999267578125,59.58000183105469,60.04999923706055,15178500,0,0.0,-0.003947700529298159,1.1409408586388374,,,,60.78299903869629,,,,62.04399871826172
2017-04-19,60.492000579833984,61.32400131225586,60.422000885009766,61.104000091552734,19490000,0,0.0,0.017552054419372798,1.1609667146789522,,,,60.78299903869629,,,,63.36600112915039
2017-04-20,61.30199813842773,61.83000183105469,60.04600143432617,60.50199890136719,30747000,0,0.0,-0.0098520749751827,1.1495287835622436,,,,60.90299987792969,,,,65.02799987792969
2017-04-21,60.400001525878906,61.27999877929688,60.08399963378906,61.119998931884766,22549000,0,0.0,0.01021453905225611,1.1612706902136327,58.801499938964845,64.40259400312074,53.20040587480895,60.90299987792969,,,,67.0199966430664
2017-04-24,61.84400177001953,62.11000061035156,61.20399856567383,61.60599899291992,25417500,0,0.0,0.007951571818199499,1.1705046175072364,59.25019989013672,64.19514602470123,54.30525375557222,60.87700080871582,,,,68.2020034790039
2017-04-25,61.59999847412109,62.79600143432617,61.172000885009766,62.757999420166016,33688500,0,0.0,0.01869948456445747,1.1923924505349393,59.685899925231936,64.23479681185853,55.13700303860534,60.928001403808594,,,,68.0739974975586
2017-04-26,62.4739990234375,62.900001525878906,61.79999923706055,62.03400039672852,23475000,0,0.0,-0.011536362378129716,1.1786365791286222,60.01309986114502,64.23384188836937,55.792357833920676,60.98000144958496,,,,67.97000122070312
2017-04-27,62.3380012512207,62.61800003051758,61.5,61.72600173950195,17343000,0,0.0,-0.004964997505510049,1.1727846514533458,60.32559986114502,64.04727552467617,56.60392419761388,61.2400016784668,,,,69.46399688720703
2017-04-28,61.96599960327149,62.959999084472656,61.59999847412109,62.81399917602539,22527500,0,0.0,0.01762624187315809,1.1934564373849899,60.687099838256835,63.853899809889036,57.52029986662463,61.27000045776367,,,,70.56999969482422
2017-05-01,62.97600173950195,65.44999694824219,62.96200180053711,64.56600189208984,44148000,0,0.0,0.027891914844567767,1.2267442227072332,61.13239994049072,63.80807001628836,58.45672986469308,62.74799919128418,58.22599792480469,,,71.93000030517578
2017-05-02,64.80000305175781,65.53199768066406,63.3120002746582,63.77799987792969,26914000,0,0.0,-0.012204596708297877,1.211772304204857,61.336100006103514,64.16347502898853,58.50872498321851,62.78899955749512,58.74099922180176,,,74.0
2017-05-03,63.53400039672852,64.30599975585938,62.09000015258789,62.20399856567383,35667000,0,0.0,-0.02467937714052615,1.181866518500941,61.40929985046387,64.24705180934141,58.57154789158633,62.80799865722656,60.26599884033203,,,71.46399688720703
2017-05-04,61.48799896240234,61.55400085449219,58.152000427246094,59.09199905395508,70760000,0,0.0,-0.0500289303497613,1.1227390007641425,61.41389980316162,64.23610283995005,58.59169676637318,61.84199905395508,60.31999969482422,,,71.802001953125
2017-05-05,59.59999847412109,61.709999084472656,59.36000061035156,61.66999816894531,40886500,0,0.0,0.04362687260988318,1.1717205921246272,61.510399627685544,64.22589451155874,58.79490474381235,61.84199905395508,60.39799880981445,,,75.19000244140625
2017-05-08,62.18000030517578,62.757999420166016,61.16400146484375,61.4379997253418,35032500,0,0.0,-0.0037619336872356524,1.167312656957086,61.55689964294434,64.23329037838693,58.880508907501756,61.84199905395508,60.39799880981445,,,76.13200378417969
2017-05-09,61.8759994506836,64.39800262451172,61.81999969482422,64.25199890136719,48382500,0,0.0,0.045802259002658996,1.2207782136081164,61.64559955596924,64.54875723457243,58.74244187736604,61.84199905395508,61.2239990234375,,,75.06800079345703
2017-05-10,64.31199645996094,65.0999984741211,63.624000549316406,65.04399871826172,28708000,0,0.0,0.012326461906816633,1.2358260897548285,61.810699462890625,65.07433698248587,58.54706194329538,61.84199905395508,61.84199905395508,,,74.27999877929688
2017-05-11,64.68000030517578,65.19999694824219,63.91999816894531,64.62000274658203,23769000,0,0.0,-0.006518602485007574,1.2277702307351155,62.07329959869385,65.3538134867865,58.792785710601194,61.84199905395508,61.84199905395508,,,73.95999908447266
2017-05-12,65.09600067138672,65.4000015258789,64.30599975585938,64.96199798583984,20608000,0,0.0,0.005292405210798323,1.234268088301921,62.28139953613281,65.7377024846895,58.82509658757611,61.84199905395508,61.84199905395508,,,74.447998046875
2017-05-15,63.67599868774414,64.04000091552734,62.50600051879883,63.17599868774414,38110000,0,0.0,-0.027492985952879856,1.2003343730881484,62.42579956054688,65.77544063640319,59.076158484690566,61.7760009765625,61.84199905395508,,,75.27999877929688
2017-05-16,63.51800155639648,64.01200103759766,63.02799987792969,63.402000427246094,20762500,0,0.0,0.0035773354469470497,1.2046283717891857,62.593399620056154,65.78055235337281,59.406246886739495,61.7760009765625,61.84199905395508,,,76.52200317382812
2017-05-17,62.87799835205078,62.92599868774414,61.09999847412109,61.22200012207031,33559500,0,0.0,-0.03438377796418801,1.163208697324225,62.599299621582034,65.77570447556593,59.42289476759813,62.380001068115234,61.84199905395508,,,76.69000244140625
